v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
56308.0,0.0,0.0,52759.0,0.0,0.0,52759.0,0.0,0.0,49744.0,0.0,0.0
57114.0,0.0,0.0,52918.0,0.0,0.0,52918.0,0.0,0.0,49778.0,0.0,0.0
57244.0,0.0,0.0,53361.0,0.0,0.0,53361.0,0.0,0.0,49870.0,0.0,0.0
57435.0,0.0,0.0,55023.0,0.0,0.0,55023.0,0.0,0.0,50152.0,0.0,0.0
57486.0,0.0,0.0,55079.0,0.0,0.0,55079.0,0.0,0.0,50815.0,0.0,0.0
58020.0,0.0,0.0,55140.0,0.0,0.0,55140.0,0.0,0.0,51297.0,0.0,0.0
58929.0,0.0,0.0,55706.0,0.0,0.0,55706.0,0.0,0.0,52747.0,0.0,0.0
59072.0,0.0,0.0,56527.0,0.0,0.0,56527.0,0.0,0.0,53412.0,0.0,0.0
59705.0,0.0,0.0,56783.0,0.0,0.0,56783.0,0.0,0.0,53417.0,0.0,0.0
60862.0,0.0,0.0,58515.0,0.0,0.0,58515.0,0.0,0.0,54231.0,0.0,0.0
61304.0,0.0,0.0,59781.0,0.0,0.0,59781.0,0.0,0.0,54359.0,0.0,0.0
62215.0,0.0,0.0,60507.0,0.0,0.0,60507.0,0.0,0.0,55285.0,0.0,0.0
62341.0,0.0,0.0,60570.0,0.0,0.0,60570.0,0.0,0.0,55578.0,0.0,0.0
62419.0,0.0,0.0,61559.0,0.0,0.0,61559.0,0.0,0.0,55590.0,0.0,0.0
63063.0,0.0,0.0,61819.0,0.0,0.0,61819.0,0.0,0.0,55951.0,0.0,0.0
63114.0,0.0,0.0,62160.0,0.0,0.0,62160.0,0.0,0.0,55954.0,0.0,0.0
63790.0,0.0,0.0,62793.0,0.0,0.0,62793.0,0.0,0.0,57939.0,0.0,0.0
64005.0,0.0,0.0,63391.0,0.0,0.0,63391.0,0.0,0.0,59274.0,0.0,0.0
64620.0,0.0,0.0,63779.0,0.0,0.0,63779.0,0.0,0.0,59402.0,0.0,0.0
65776.0,0.0,0.0,63790.0,0.0,0.0,63790.0,0.0,0.0,59485.0,0.0,0.0
65904.0,0.0,0.0,64069.0,0.0,0.0,64069.0,0.0,0.0,59557.0,0.0,0.0
66229.0,0.0,0.0,64242.0,0.0,0.0,64242.0,0.0,0.0,59584.0,0.0,0.0
66708.0,0.0,0.0,65784.0,0.0,0.0,65784.0,0.0,0.0,60251.0,0.0,0.0
66874.0,0.0,0.0,66931.0,0.0,0.0,66931.0,0.0,0.0,60272.0,0.0,0.0
66930.0,0.0,0.0,67636.0,0.0,0.0,67636.0,0.0,0.0,61201.0,0.0,0.0
68303.0,0.0,0.0,68742.0,0.0,0.0,68742.0,0.0,0.0,62112.0,0.0,0.0
68554.0,0.0,0.0,68785.0,0.0,0.0,68785.0,0.0,0.0,62927.0,0.0,0.0
69644.0,0.0,0.0,70071.0,0.0,0.0,70071.0,0.0,0.0,63092.0,0.0,0.0
69816.0,0.0,0.0,70530.0,0.0,0.0,70530.0,0.0,0.0,63812.0,0.0,0.0
69927.0,0.0,0.0,70719.0,0.0,0.0,70719.0,0.0,0.0,64050.0,0.0,0.0
70434.0,0.0,0.0,70768.0,0.0,0.0,70768.0,0.0,0.0,64142.0,0.0,0.0
70526.0,0.0,0.0,71438.0,0.0,0.0,71438.0,0.0,0.0,64536.0,0.0,0.0
71199.0,0.0,0.0,72013.0,0.0,0.0,72013.0,0.0,0.0,65309.0,0.0,0.0
71253.0,0.0,0.0,73347.0,0.0,0.0,73347.0,0.0,0.0,66147.0,0.0,0.0
72381.0,0.0,0.0,73612.0,0.0,0.0,73612.0,0.0,0.0,66560.0,0.0,0.0
72637.0,0.0,0.0,74074.0,0.0,0.0,74074.0,0.0,0.0,67070.0,0.0,0.0
73449.0,0.0,0.0,74828.0,0.0,0.0,74828.0,0.0,0.0,69089.0,0.0,0.0
73873.0,0.0,0.0,74952.0,0.0,0.0,74952.0,0.0,0.0,69243.0,0.0,0.0
74425.0,0.0,0.0,76636.0,0.0,0.0,76636.0,0.0,0.0,71338.0,0.0,0.0
74854.0,0.0,0.0,78443.0,0.0,0.0,78443.0,0.0,0.0,71394.0,0.0,0.0
76108.0,0.0,0.0,78679.0,0.0,0.0,78679.0,0.0,0.0,71521.0,0.0,0.0
