v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
12288.0,1.0,1.0,12288.0,1.0,1.0,12288.0,1.0576210984339316,1.0576210984339316
24576.0,1.0,1.0,24576.0,1.0,1.0,24576.0,2.0433395548413196,1.5504803266376257
36864.0,1.0,1.0,36864.0,1.0,1.0,36864.0,0.22460145697308084,1.1085207034161109
49152.0,1.0,1.0,49152.0,1.0,1.0,49152.0,1.3131585052857797,1.159680153883528
61440.0,1.0,1.0,61440.0,1.0,1.0,61440.0,0.7272300251449147,1.0731901281358054
73728.0,1.0,1.0,73728.0,1.0,1.0,73728.0,1.4906614782909553,1.142768686494997
86016.0,1.0,1.0,86016.0,1.0,1.0,86016.0,1.8105721697211266,1.23816918409873
98304.0,1.0,1.0,98304.0,1.0,1.0,98304.0,1.1514856405556202,1.2273337411558412
110592.0,1.0,1.0,110592.0,1.0,1.0,110592.0,0.9722558955351511,1.1989917583090977
122880.0,1.0,1.0,122880.0,1.0,1.0,122880.0,1.8916285820305347,1.2682554406812414
135168.0,1.0,1.0,135168.0,1.0,1.0,135168.0,1.5521272663027048,1.317706057468119
147456.0,1.0,1.0,147456.0,1.0,1.0,147456.0,1.2819423607240121,1.241566338056388
159744.0,1.0,1.0,159744.0,1.0,1.0,159744.0,1.7292151593913634,1.3920277082982162
172032.0,1.0,1.0,172032.0,1.0,1.0,172032.0,0.6231684271867076,1.3230287004883092
184320.0,1.0,1.0,184320.0,1.0,1.0,184320.0,1.819801344225804,1.4322858323963978
196608.0,1.0,1.0,196608.0,1.8099167421460152,1.0809916742146015,196608.0,0.849511144682765,1.3681707990355787
