v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
909312.0,-1.3781074744959672,-1.4619361297537885,909312.0,-0.13450415207383534,-0.13944915626974155,909312.0,-0.12318258639425039,-0.12367750687214234,909312.0,-0.12550633074715734,-0.12968800788900503
921600.0,-1.3668084939320881,-1.4438381205002468,921600.0,-0.13368256708296636,-0.13840283071622253,921600.0,-0.12172425864264369,-0.12332421841565519,921600.0,-0.12464799623315533,-0.1287404116243124
933888.0,-1.3519286786516507,-1.4249312741061053,933888.0,-0.13277026258098582,-0.1373401046032086,933888.0,-0.12095983854184549,-0.1230362875930344,933888.0,-0.12380702514201403,-0.12781332235317674
946176.0,-1.3359892753263314,-1.4078433554619552,946176.0,-0.13226396458533904,-0.13632965239230543,946176.0,-0.1201869211314867,-0.12283518599967162,946176.0,-0.1229829234847178,-0.12690601546006897
958464.0,-1.3260947993646066,-1.3918591630334656,958464.0,-0.13181779572429755,-0.13539159280868868,958464.0,-0.11058817004474501,-0.12095378655164193,958464.0,-0.12178761892331143,-0.12597905135092635
970752.0,-1.3198929199328024,-1.3771977538863818,970752.0,-0.13084104106140634,-0.13444431379903107,970752.0,-0.11894733939940731,-0.12083954440119367,970752.0,-0.11877043390025695,-0.1248480120440945
983040.0,-1.311709084858497,-1.3633651410539946,983040.0,-0.1304891131973515,-0.13357213964530576,983040.0,-0.10085091227665544,-0.11826954039279372,983040.0,-0.11793546634726226,-0.12372896725622315
995328.0,-1.3012894360969465,-1.3500556693101922,995328.0,-0.12930790785079202,-0.13273584976171454,995328.0,-0.11614764217908184,-0.11731374519101034,995328.0,-0.11733209225349128,-0.12264300347305834
1007616.0,-1.2941466712703307,-1.3380463503301143,1007616.0,-0.12768187552380064,-0.1318671807879582,1007616.0,-0.09090276248753071,-0.11390446094640842,1007616.0,-0.11647258256562054,-0.12156250720533232
1019904.0,-1.2842069442073505,-1.327017377813657,1019904.0,-0.12691365422991416,-0.13102723339106886,1019904.0,-0.10553393280133605,-0.11290243638989828,1019904.0,-0.1158263017423451,-0.1205068771339332
1032192.0,-1.280925028026104,-1.3172991331666706,1032192.0,-0.1273679391015321,-0.13031361209383854,1032192.0,-0.1044088137956957,-0.11102505913004282,1032192.0,-0.11530140771841009,-0.11948638483105847
1044480.0,-1.275654638806979,-1.3081837476541598,1044480.0,-0.1263600621993343,-0.12958136160547534,1044480.0,-0.11176433810032904,-0.11002906707581132,1044480.0,-0.11432650211888055,-0.118454235419631
1056768.0,-1.2720528282225132,-1.300196162611246,1056768.0,-0.12544118124060333,-0.1288484534714371,1056768.0,-0.10232176282443106,-0.1081652595040699,1056768.0,-0.11383608100004494,-0.1174571410054341
1069056.0,-1.2664684988558292,-1.293244084964196,1069056.0,-0.125180749145026,-0.12814013192740578,1069056.0,-0.1019395914239188,-0.10634052653331309,1069056.0,-0.11309139834096034,-0.11646798849105833
1081344.0,-1.2583598370353382,-1.286470588731269,1081344.0,-0.12451660066532592,-0.12741001242150865,1081344.0,-0.09194737571912508,-0.1044764471007511,1081344.0,-0.11250803208289047,-0.11554002980701623
1093632.0,-1.2526012926052015,-1.279741425998509,1093632.0,-0.12378764610427122,-0.12670467292579513,1093632.0,-0.0995623340519766,-0.10253794656600804,1093632.0,-0.11188221932388842,-0.11485120834937938
1105920.0,-1.2467512525618076,-1.27324564276884,1105920.0,-0.12342480764103432,-0.1259982423701634,1105920.0,-0.08922819156820576,-0.10137567449516308,1105920.0,-0.11130108800716698,-0.11418777051536988
1118208.0,-1.2326207462077339,-1.2663787737799188,1118208.0,-0.1226721106407543,-0.1253346626491596,1118208.0,-0.10555555469666918,-0.1003164657469218,1118208.0,-0.11074844600322346,-0.11352940589034308
1130496.0,-1.2332654452572267,-1.2602906511786085,1130496.0,-0.12238924934839208,-0.12480540003161875,1130496.0,-0.10471016215160489,-0.10169720571332923,1130496.0,-0.10998628435966869,-0.11288077606974789
1142784.0,-1.2242330703884363,-1.2542932637967168,1142784.0,-0.12107567155423264,-0.12422160176405062,1142784.0,-0.09530204099913438,-0.10067401653310906,1142784.0,-0.109467785883074,-0.11224492448382077
1155072.0,-1.2117588908101122,-1.2473766500751178,1155072.0,-0.12072862319958706,-0.1235576701738561,1155072.0,-0.09492314932867885,-0.09972545008640736,1155072.0,-0.10875764884985983,-0.11159054859696578
1167360.0,-1.2164177695910137,-1.2414529631535212,1167360.0,-0.120420632030194,-0.12296372715694208,1167360.0,-0.07726864035551746,-0.09627588031192622,1167360.0,-0.10825897046985726,-0.11098379543206345
1179648.0,-1.2092142564555008,-1.23516910597682,1179648.0,-0.11898057271415989,-0.12231766630429775,1179648.0,-0.09266053101358314,-0.09530975713084142,1179648.0,-0.10761780904916425,-0.11036196823697537
1191936.0,-1.2011318647613127,-1.2286354425673685,1191936.0,-0.11794000460455815,-0.12159359185025095,1191936.0,-0.09958623209968209,-0.09507442119841775,1191936.0,-0.10710719507187605,-0.10976354791006696
1204224.0,-1.1793046444654465,-1.2207299233103792,1204224.0,-0.11627380185139675,-0.12076931196885803,1204224.0,-0.09129812677080433,-0.09500949630358566,1204224.0,-0.10653943079523742,-0.10916668778130163
1216512.0,-1.184264072527488,-1.213896201302608,1216512.0,-0.11500069149769843,-0.11989061650820076,1216512.0,-0.0978041406099995,-0.09483367695938796,1216512.0,-0.10592789233972628,-0.10857125508288543
1228800.0,-1.1761847663049896,-1.2068395526769262,1228800.0,-0.10651044516513745,-0.11819918026061108,1228800.0,-0.09762692886094253,-0.09567355068866164,1228800.0,-0.10545741735647123,-0.10798688801781584
1241088.0,-1.1321149251113336,-1.196788970567286,1241088.0,-0.11372304366280635,-0.11730427356281628,1241088.0,-0.08881848383074005,-0.09399984360206873,1241088.0,-0.10494874782549839,-0.10740691820004333
1253376.0,-1.097076328471303,-1.1831700588886938,1253376.0,-0.11114086769521236,-0.11617943539749831,1253376.0,-0.08842158045930167,-0.09237098543283842,1253376.0,-0.1043435896281153,-0.106842648726888
1265664.0,-1.0809417876104515,-1.168840930610895,1265664.0,-0.09783562715165317,-0.11385543095724035,1265664.0,-0.0877461968921125,-0.09161540102213621,1265664.0,-0.10378992712746064,-0.10627486285132666
1277952.0,-1.106492328767975,-1.1583142744066817,1277952.0,-0.10319368867203593,-0.11210193750448524,1277952.0,-0.044836158282123506,-0.08660670191748068,1277952.0,-0.10366986963587503,-0.10576608492992819
1290240.0,-1.1602526176720858,-1.152697759214789,1290240.0,-0.09096904906133811,-0.10915677920759966,1290240.0,-0.09323059914944072,-0.088202897796873,1290240.0,-0.10284277944204707,-0.10522446582714715
1302528.0,-1.223860136543711,-1.1541623472236098,1302528.0,-0.08082277917613585,-0.10534099985379726,1302528.0,-0.06744352479775746,-0.08568119717529044,1302528.0,-0.10236892049821715,-0.10469957697205245
1314816.0,-1.2383743307242792,-1.157886593819906,1314816.0,-0.08783517971945305,-0.10233051736528676,1314816.0,-0.06653603228429954,-0.08237617719375218,1314816.0,-0.10182635408515732,-0.10417149287338057
1327104.0,-1.2408286792536576,-1.1640389972987275,1327104.0,-0.07652241092485686,-0.09835537827263277,1327104.0,-0.06488683943947156,-0.0797350484606189,1327104.0,-0.10138144444984694,-0.10365569423884154
1339392.0,-1.272835395609339,-1.1728961296069127,1339392.0,-0.07366083787443738,-0.09422139291030665,1339392.0,-0.08005572203546762,-0.07796020660316572,1339392.0,-0.10079585062339902,-0.10314249006720881
1351680.0,-1.2955582501987617,-1.1848334779962897,1351680.0,-0.08462211722508073,-0.09203256011630098,1351680.0,-0.0463369763456285,-0.07283121135163431,1351680.0,-0.10052548713671665,-0.10264929704523336
1363968.0,-1.2925346133609612,-1.2008754468212524,1363968.0,-0.08224934882794817,-0.08888519063281516,1363968.0,-0.08526686703165372,-0.07247604967172569,1363968.0,-0.100002032937482,-0.1021546255564317
1376256.0,-1.2853292984267075,-1.219700743816793,1376256.0,-0.07192193251103163,-0.0849632971143971,1376256.0,-0.04465935088228434,-0.06809982671402395,1376256.0,-0.09950296813622117,-0.1016705634072423
1388544.0,-1.2722149280210335,-1.2388280578578512,1388544.0,-0.08002857735846192,-0.08318259213507798,1388544.0,-0.07542605942580849,-0.06686781296739355,1388544.0,-0.09914188575930893,-0.10120575927042715
1400832.0,-1.2546170173833768,-1.2536405267193913,1400832.0,-0.07697780655386548,-0.0805610039232609,1400832.0,-0.0417259499275436,-0.06655679213193556,1400832.0,-0.09849563132350643,-0.10068833543919027
1413120.0,-1.241661489630739,-1.2617814139152563,1413120.0,-0.058087435589792825,-0.07727284257610638,1413120.0,-0.007299156316245596,-0.05796364784861604,1413120.0,-0.09825354760202269,-0.10022941225518782
1425408.0,-1.2340724964936574,-1.2628026499102512,1425408.0,-0.06454351676317553,-0.07564491633481035,1425408.0,-0.0024846449571972093,-0.051467759864560016,1425408.0,-0.09771151483679812,-0.09976367168904592
1437696.0,-1.2170375225444634,-1.2606689690922699,1437696.0,-0.07299219564689945,-0.07416061792755499,1437696.0,-0.0006769896329691013,-0.044881855599426965,1437696.0,-0.09741116470346849,-0.09932215275087704
1449984.0,-1.2178661512831848,-1.2583727162952223,1449984.0,-0.04846610613943388,-0.0713549874490127,1449984.0,0.0017696855356916785,-0.038216203101910644,1449984.0,-0.09704842410671215,-0.09888885071656354
1462272.0,-1.2095831856131554,-1.252047495295604,1462272.0,-0.06966936537840714,-0.07095584019940968,1462272.0,-0.0034315925634776554,-0.03055379015471165,1462272.0,-0.09652802542162438,-0.0984620681963861
1474560.0,-1.1989440216372411,-1.242386072439452,1474560.0,-0.06893728929571807,-0.06938735740647342,1474560.0,0.06501121256345262,-0.01941897126380354,1474560.0,-0.09636087156832218,-0.09804560663954666
1486848.0,-1.1895462206254404,-1.2320872331658999,1486848.0,-0.06911523240463187,-0.06807394576414179,1486848.0,0.1035473586525768,-0.0005375486953804895,1486848.0,-0.09578202478587627,-0.09762360582438609
1499136.0,-1.1815194332351286,-1.221706246646742,1499136.0,-0.06827989752249171,-0.06770974226528778,1499136.0,0.0858146403528129,0.012509850428129233,1499136.0,-0.09530397062189877,-0.09720370607295384
1511424.0,-1.163696330351134,-1.210854386879752,1511424.0,-0.06879556935746223,-0.06658644146518783,1511424.0,0.13940647318183133,0.03399310368889321,1511424.0,-0.0951448359216253,-0.09680400108918548
1523712.0,-1.165297317629059,-1.2019224169043206,1523712.0,-0.07162787687654297,-0.06605144849745556,1523712.0,0.17324293458659668,0.05548999214030724,1523712.0,-0.09448394652766486,-0.09640283260960132
1536000.0,-1.1522259122381608,-1.1929788591650625,1536000.0,-0.07338226322705547,-0.06758093126118182,1536000.0,0.2119170814694371,0.0774116159188755,1536000.0,-0.09422464327265818,-0.09599994217666488
1548288.0,-1.1419551031043131,-1.183767119826128,1548288.0,-0.07670505383672814,-0.06879708496853709,1548288.0,0.22407468282229578,0.10006754869682481,1548288.0,-0.09386622354698677,-0.09561541304768374
1560576.0,-1.1240501919140418,-1.174468386763086,1560576.0,-0.07499745802488178,-0.06899761120633532,1560576.0,0.17330768588241577,0.11746601624836331,1560576.0,-0.09361398522742093,-0.09523569510007898
1572864.0,-1.1239945720881224,-1.1650812288435797,1572864.0,-0.06101389000347505,-0.07025238959273944,1572864.0,0.256292120404396,0.14291825973523373,1572864.0,-0.0932473389742275,-0.09485558658683052
1585152.0,-1.095953702305754,-1.1537182805128396,1585152.0,-0.06115139741450548,-0.06940059279634928,1585152.0,0.35943737869471687,0.17920515686105318,1585152.0,-0.09269712454018493,-0.09447249649868658
1597440.0,-1.0746261120463412,-1.1412864895537496,1597440.0,-0.03596071316860616,-0.06610293518363809,1597440.0,0.21428656645002775,0.1941326922497107,1597440.0,-0.09242667444050312,-0.09407907678590467
1609728.0,-1.0554964449256659,-1.127881511983772,1609728.0,-0.04092015034984797,-0.0632834269781597,1609728.0,0.21112995181465521,0.20489095156591858,1609728.0,-0.09209362386415403,-0.09371023669373243
1622016.0,-1.0674263077477615,-1.1164721994350353,1622016.0,-0.00420296397836258,-0.05687573362374678,1622016.0,0.27361853957215015,0.22367134148785225,1622016.0,-0.09165945687952141,-0.0933457853194947
1634304.0,-1.0558089449380834,-1.1056834608937303,1634304.0,-0.008109117819306752,-0.050807088469931226,1634304.0,0.29849996130603057,0.23958069030027218,1634304.0,-0.09150678936081628,-0.0929819806634138
1646592.0,-1.0358966576556365,-1.092743394896388,1646592.0,-0.04424567574945589,-0.04806886835722253,1646592.0,0.34004682729331154,0.2562610795709437,1646592.0,-0.09081244717041652,-0.09261483072768896
