v1_adventurer_(bigan_novelty)_timesteps,v1_adventurer_(bigan_novelty)_score,v1_adventurer_(bigan_novelty)_score_mean,v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
2088960.0,-0.8043866970886787,-1.0501630665113528,11120640.0,0.3218274445583423,0.2888073345956703,11120640.0,0.29037921053046983,0.2905111265989641,11120640.0,-0.040930207760538906,-0.0384322579298896
2101248.0,-0.7999684698879719,-1.0078288566321134,11132928.0,0.29009947103137773,0.29117939667776227,11132928.0,0.3054284307484825,0.29298634664155543,11132928.0,-0.016707760182422742,-0.03599238218412211
2113536.0,-0.7354278732091188,-0.9647986564164361,11145216.0,0.2743863131230076,0.2880996228661388,11145216.0,0.3106789087566237,0.2961734497764458,11145216.0,-0.040051836733861514,-0.035889194196230774
2125824.0,-0.6824758540218075,-0.9155329557446142,11157504.0,0.2669142954982817,0.28501469070712726,11157504.0,0.30171283101662993,0.2978731322257469,11157504.0,-0.04088981459305311,-0.03587209081415495
2138112.0,-0.6597687335064014,-0.8661153778744242,11169792.0,0.25295144350578386,0.28199897940891483,11169792.0,0.286224945448339,0.29807886554238694,11169792.0,-0.0331363560205015,-0.03735945487254261
2150400.0,-0.6086406263833245,-0.8162087025741736,11182080.0,0.2802738325359921,0.2830431905109435,11182080.0,0.2770991971095403,0.29611044577322904,11182080.0,-0.04085316025884822,-0.03734176982713204
2162688.0,-0.5597052657976747,-0.7637672366884847,11194368.0,0.26845065830275416,0.2813230415185292,11194368.0,0.29206945234909654,0.29483807447055976,11194368.0,-0.04083122534211725,-0.03732320275327462
2174976.0,-0.4766669711098075,-0.7095407174900175,11206656.0,0.2606243131061395,0.27891432208319505,11206656.0,0.2959013084570567,0.29429736691527064,11206656.0,-0.040808950104595475,-0.03761284618303762
2187264.0,-0.4550318969413638,-0.6609919447762271,11218944.0,0.24670830043032765,0.2749279978685081,11218944.0,0.2998743234202266,0.2946863213088363,11218944.0,-0.040786272555124015,-0.037594842285761834
2199552.0,-0.458386929705739,-0.6240459317651889,11231232.0,0.24515466826657453,0.27073907403585806,11231232.0,0.3011999962230523,0.2960568604059518,11231232.0,-0.018779644177508697,-0.03537752277285715
2211840.0,-0.43655587919056416,-0.5872628499753774,11243520.0,0.23889224184677005,0.26244555376470086,11243520.0,0.29359191671634716,0.29637813102453947,11243520.0,-0.040698307081280895,-0.035354332704931345
2224128.0,-0.4582763866831859,-0.5530936416548987,11255808.0,0.23615215548003712,0.25705082220956676,11255808.0,0.2851834795437753,0.2943536359040687,11255808.0,-0.03972750386067977,-0.03765630707275704
2236416.0,-0.4644525038699309,-0.5259961047209799,11268096.0,0.23171604533369342,0.2527837954306354,11268096.0,0.29444257464880746,0.2927300024932871,11268096.0,-0.038206136028748006,-0.037471737002245695
2248704.0,-0.4436148824170232,-0.5021100075605015,11280384.0,0.2321703227547308,0.2493093981562803,11280384.0,0.28622075729072094,0.2911807951206962,11280384.0,-0.04069207028563445,-0.03745196257150383
2260992.0,-0.44830225811650354,-0.48096336002151174,11292672.0,0.24400275122995177,0.24841452892869711,11292672.0,0.3011566268590589,0.29267396326176826,11292672.0,-0.0406806783673043,-0.03820639480618411
2273280.0,-0.4595005949959159,-0.4660493568827708,11304960.0,0.2541766754972438,0.24580481322482223,11304960.0,0.29736298803860944,0.2947003423546751,11304960.0,-0.04065836609030763,-0.038186915389330056
2285568.0,-0.4533595473815997,-0.4554147850411633,11317248.0,0.256603055788825,0.2446200529734293,11317248.0,0.29394127304355305,0.2948875244241208,11317248.0,-0.017279965695706778,-0.035831789424689
2297856.0,-0.45632653776556253,-0.4533807417067388,11329536.0,0.2444608317067226,0.24300370483348765,11329536.0,0.2919579427689314,0.29449318785530826,11329536.0,-0.040575950037843235,-0.03580848941801378
2310144.0,-0.4636640890190999,-0.45424396091451247,11341824.0,0.24014793491611877,0.2423476682820668,11341824.0,0.30098929644251865,0.2946046851575374,11341824.0,-0.04053467803169042,-0.03578332996567042
2322432.0,-0.46896055806428194,-0.45530132375036675,11354112.0,0.22957955099021396,0.24079015655443073,11354112.0,0.310444386365513,0.2955291241717835,11354112.0,-0.01917431457695784,-0.03582279700561534
2334720.0,-0.47588607544700307,-0.45923434337601066,11366400.0,0.2551259469861786,0.24241352706837155,11366400.0,0.3027693342107038,0.29644686592121916,11366400.0,-0.04059496523890024,-0.03581246282137726
2347008.0,-0.48523209895938635,-0.46192991460363075,11378688.0,0.261677829703937,0.24496609449076154,11378688.0,0.32644939810658496,0.30057345777750016,11378688.0,-0.040574780374299735,-0.03589719047273927
2359296.0,-0.4978062541534503,-0.4652652896319826,11390976.0,0.25310472088555497,0.2471049620459477,11390976.0,0.3534777571136753,0.3064769760239869,11390976.0,-0.040552757874441646,-0.03613185265730862
2371584.0,-0.514326243661344,-0.4723364257564147,11403264.0,0.26493666181340814,0.25038159595181547,11403264.0,0.3906302334119876,0.3169179236361136,11403264.0,-0.04051363873683537,-0.036114009502428726
2383872.0,-0.5165526655813059,-0.47916146650289493,11415552.0,0.28067520043502253,0.25404884087232255,11415552.0,0.3610633675319453,0.3229085977034023,11415552.0,-0.01763862393030043,-0.033809804058728334
2396160.0,-0.5295297177508473,-0.4861643787783881,11427840.0,0.26006931423520047,0.2546381047461182,11427840.0,0.3684145261843999,0.33001375151798135,11427840.0,-0.040509685776972525,-0.03379493602739482
