v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
12288.0,2.4044265213112035,2.4044265213112035,12288.0,2.4044265213112035,2.4044265213112035,12288.0,2.4044265213112035,2.4044265213112035
24576.0,0.21141749853268266,1.307922009921943,24576.0,0.21141749853268266,1.307922009921943,24576.0,0.21173727170874676,1.3080818965099752
36864.0,0.11395427103464802,0.9099327636261781,36864.0,0.11395427103464802,0.9099327636261781,36864.0,0.11464278764712314,0.9102688602223578
49152.0,0.07018302850580464,0.6999953298460847,49152.0,0.07018302850580464,0.6999953298460847,49152.0,0.0707411450566724,0.7003869314309364
61440.0,0.048006737139075994,0.569597611304683,61440.0,0.048006737139075994,0.569597611304683,61440.0,0.04863857706853499,0.5700372605584562
73728.0,0.035606075272274516,0.4805990219659482,73728.0,0.035606075272274516,0.4805990219659482,73728.0,0.03618792267904306,0.4810623709118873
86016.0,0.025243975066890318,0.41554830098036855,86016.0,0.025243975066890318,0.41554830098036855,86016.0,0.026262392794402938,0.41609094546653236
98304.0,0.018741789739578962,0.3659474870752698,98304.0,0.018741789739578962,0.3659474870752698,98304.0,0.01988417378743179,0.3665650990066448
110592.0,0.01377349579706788,0.32681704359991404,110592.0,0.01377349579706788,0.32681704359991404,110592.0,0.01511041359238637,0.32751457840506054
122880.0,0.010566684902490428,0.2951920077301717,122880.0,0.010566684902490428,0.2951920077301717,122880.0,0.012653967181298261,0.2960285172826843
135168.0,0.00880577516121169,0.05562993311517252,135168.0,0.00880577516121169,0.05562993311517252,135168.0,0.010090735134629844,0.05659493866502696
147456.0,0.008368102683258863,0.03532499353023013,147456.0,0.008368102683258863,0.03532499353023013,147456.0,0.009717125649331138,0.03639292405908539
159744.0,0.008187595982841836,0.024748326025049512,159744.0,0.008187595982841836,0.024748326025049512,159744.0,0.00914039186318405,0.025842684480691484
172032.0,0.00846406138346841,0.018576429312815893,172032.0,0.00846406138346841,0.018576429312815893,172032.0,0.008773065914283507,0.019645876566452596
184320.0,0.008425848398474045,0.014618340438755697,184320.0,0.008425848398474045,0.014618340438755697,184320.0,0.007211728089411433,0.015503191668540237
196608.0,0.008323616260895506,0.011890094537617793,196608.0,0.008323616260895506,0.011890094537617793,196608.0,0.006745614320000944,0.012558960832636029
208896.0,0.007536576464190148,0.010119354677347777,208896.0,0.007477307925000787,0.010113427823428842,208896.0,0.006678895525207433,0.010600611105716477
221184.0,0.007089414109941572,0.008954117114384038,221184.0,0.007144873598008417,0.008953736209271788,221184.0,0.006597412342671305,0.009271934961240428
233472.0,0.006550406746100634,0.008231808209287313,233472.0,0.006693929889782642,0.008245779618543263,233472.0,0.006572763576211098,0.008418169959622902
245760.0,0.006283034049071527,0.0078034431239454236,245760.0,0.006316744385306568,0.007820785566824875,245760.0,0.006992679457956304,0.007852041187288706
258048.0,0.006254154339937183,0.007548281041817974,258048.0,0.00619333907282756,0.007559541957986462,258048.0,0.006969136113184504,0.007539881285144172
270336.0,0.0066458764631533995,0.007376058419807427,270336.0,0.006832209973557231,0.0074059526870163,270336.0,0.006943733358639292,0.007262542056074987
282624.0,0.007970027460639054,0.007354301567587149,282624.0,0.007919420478477454,0.007379135136579862,282624.0,0.007357367964383836,0.007084239666194966
294912.0,0.009581742977995114,0.007466069727039819,294912.0,0.009129452218379205,0.00744567422007094,294912.0,0.0071919004355246825,0.006926123118319083
307200.0,0.010136259792489,0.0076371108664413144,307200.0,0.01025741227689044,0.00762883060791258,307200.0,0.006243694445098906,0.00682931975388783
319488.0,0.011590423678474812,0.007963791608199244,319488.0,0.012106879206839949,0.008007156902507025,319488.0,0.00541611483640736,0.006696369805528471
331776.0,0.01323101541493088,0.008533235503273317,331776.0,0.0138540140275533,0.008644827512762278,331776.0,0.005208130273482918,0.006549293280356021
344064.0,0.015400543556703875,0.009364348447949549,344064.0,0.015097923945480337,0.009440132547509469,344064.0,0.005210577153775375,0.006410609761466427
356352.0,0.01820810924982652,0.010530118698322138,356352.0,0.014742999745067209,0.010245039533037924,356352.0,0.004918327673901028,0.00624516617123542
368640.0,0.018492157260576885,0.011751031019472672,368640.0,0.0129732497734949,0.010910690071856759,368640.0,0.004678211807913613,0.006013719406231152
380928.0,0.016333090607076883,0.012758924646186642,380928.0,0.01014125118672382,0.011305481283246386,380928.0,0.004496363323899762,0.005766442127302677
393216.0,0.015707755044180278,0.013665112504289331,393216.0,0.010100826684113903,0.011632342954302051,393216.0,0.004520115221869976,0.005524080313625746
405504.0,0.01582091338544463,0.01445020109676989,405504.0,0.010291474512390172,0.011869548357693322,405504.0,0.0045258351795685785,0.00524092703514422
417792.0,0.016008758238361526,0.01509290262280653,417792.0,0.01024617136378462,0.011981220272233865,417792.0,0.004530549561119794,0.004974791947703732
430080.0,0.015871838288148865,0.015666460472372516,430080.0,0.010201037570368499,0.011975582801581671,430080.0,0.004508434363136378,0.004801265939507479
442368.0,0.015784154946838196,0.016085833599208853,442368.0,0.01017214811387627,0.011782109692285304,442368.0,0.004447138865846985,0.004704368342451441
454656.0,0.01588873704895377,0.016351605762611143,454656.0,0.010280499637398558,0.011424758253269829,454656.0,0.004526326978520956,0.004636188012955245
466944.0,0.015705350670032203,0.01638208647394398,466944.0,0.010142421126753712,0.010929207971397167,466944.0,0.004559211093389119,0.004571051406916619
479232.0,0.01563857594737783,0.016125133143699108,479232.0,0.01016877350533226,0.010471785347423672,479232.0,0.004498566192827032,0.004529075258809219
491520.0,0.015459253375108043,0.015821842755152225,491520.0,0.010169123474042863,0.010191372717478468,491520.0,0.004464786213551027,0.004507732699372961
