v2_latent_discrepancy_timesteps,v2_latent_discrepancy_score,v2_latent_discrepancy_score_mean,v3_latent_plus_clamped_eme_timesteps,v3_latent_plus_clamped_eme_score,v3_latent_plus_clamped_eme_score_mean,v4_latent_plus_normalised_eme_timesteps,v4_latent_plus_normalised_eme_score,v4_latent_plus_normalised_eme_score_mean
12288.0,1.0,1.0,12288.0,0.0013529870733085165,0.0013529870733085165,12288.0,0.0013529870733085165,0.0013529870733085165
24576.0,1.0,1.0,24576.0,0.0011866906091502945,0.0012698388412294055,24576.0,0.001180769971445746,0.0012668785223771313
36864.0,1.0,1.0,36864.0,0.012038041148722792,0.004859239610393868,36864.0,0.01941342489832702,0.007315727314360428
49152.0,1.0,1.0,49152.0,0.0025722112732182723,0.004287482526099969,49152.0,0.0033702390768060773,0.00632935525497184
61440.0,1.0,1.0,61440.0,0.0004869334782900599,0.003527372716537987,61440.0,0.0013680232162490331,0.005337088847227278
73728.0,1.0,1.0,73728.0,0.011689927758804211,0.00488779855691569,73728.0,0.002558342342429872,0.004873964429761043
86016.0,1.0,1.0,86016.0,0.0013942225620363995,0.0043887162719329345,86016.0,0.002433172377398781,0.004525279850852148
98304.0,1.0,1.0,98304.0,0.011179620691109449,0.0052375793243299995,98304.0,0.026918784307781607,0.007324467907968332
110592.0,1.0,1.0,110592.0,0.037016523361671716,0.008768573106256857,110592.0,0.0533016900299117,0.012433048143739817
122880.0,1.0,1.0,122880.0,0.013783942364777127,0.009270110032108885,122880.0,0.008665155813408395,0.012056258910706674
135168.0,1.0,1.0,135168.0,0.15335506340488791,0.024470317665266823,135168.0,0.12777901642645398,0.02469886184602122
147456.0,1.0,1.0,147456.0,0.21160175713400045,0.04551182431775184,147456.0,0.19908674526959658,0.0444894593758363
159744.0,1.0,1.0,159744.0,0.7147614924858013,0.11578416945145968,159744.0,0.21104034672801694,0.0636521515588053
172032.0,1.0,1.0,172032.0,1.0389396641403437,0.2194209147381722,172032.0,1.4943971758087475,0.21275484523199945
184320.0,1.0,1.0,184320.0,3.3114950011173883,0.5505217215020821,184320.0,1.7782072710494201,0.39043877001531657
196608.0,1.0,1.0,196608.0,7.504224598407745,1.2997751885669762,196608.0,1.0683301060150068,0.4970159463825742
208896.0,1.0,1.0,208896.0,1.2162906359881163,1.421264829909584,208896.0,2.232469336440166,0.720019562788851
221184.0,1.0,1.0,221184.0,1.0390148808558781,1.5240483559260611,221184.0,1.38026578972737,0.8553542633308098
233472.0,1.0,1.0,233472.0,0.7493823450058699,1.5952849380904808,233472.0,8.734017863869667,1.7234258807147853
245760.0,1.0,1.0,245760.0,0.5021290741860867,1.6441194512726116,245760.0,4.4302045206228895,2.1655798171957334
258048.0,1.0,1.0,258048.0,1.1734189242124557,1.7461258373533686,258048.0,1.1109755492458742,2.263899470477676
